AREA,AREA_TITLE,AREA_TYPE,PRIM_STATE,NAICS,NAICS_TITLE,I_GROUP,OWN_CODE,OCC_CODE,OCC_TITLE,O_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC_QUOTIENT,PCT_TOTAL,PCT_RPT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-4010,"Broadcast, Sound, and Lighting Technicians",broad,"114,340",1.9,,,,,31.11,"64,710",1.3,16.34,20.80,27.21,37.32,50.29,"33,980","43,250","56,600","77,630","104,610",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-4011,Audio and Video Technicians,detailed,"70,080",2.7,,,,,29.51,"61,370",1.3,16.97,21.09,26.36,35.38,47.21,"35,290","43,860","54,830","73,590","98,190",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-4012,Broadcast Technicians,detailed,"21,080",2.2,,,,,30.87,"64,220",1.2,14.04,17.74,25.92,38.65,55.48,"29,190","36,900","53,920","80,390","115,400",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-4014,Sound Engineering Technicians,detailed,"13,050",7.2,,,,,38.12,"79,280",3.9,17.60,22.92,31.94,48.05,64.90,"36,600","47,680","66,430","99,950","134,980",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-4015,Lighting Technicians,detailed,"10,130",6.6,,,,,33.65,"70,000",2.7,17.47,22.65,29.11,40.07,56.58,"36,340","47,100","60,560","83,340","117,690",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-4020,Photographers,broad,"51,230",2.0,,,,,26.76,"55,650",2.5,14.23,16.73,20.44,29.99,45.56,"29,610","34,790","42,520","62,370","94,760",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-4021,Photographers,detailed,"51,230",2.0,,,,,26.76,"55,650",2.5,14.23,16.73,20.44,29.99,45.56,"29,610","34,790","42,520","62,370","94,760",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-4030,"Television, Video, and Film Camera Operators and Editors",broad,"53,330",3.8,,,,,39.35,"81,850",1.2,18.08,23.76,33.93,49.19,64.83,"37,600","49,420","70,570","102,310","134,840",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-4031,"Camera Operators, Television, Video, and Film",detailed,"24,460",4.0,,,,,38.40,"79,870",1.6,17.42,23.10,33.08,49.23,63.18,"36,240","48,060","68,810","102,400","131,420",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-4032,Film and Video Editors,detailed,"28,860",4.9,,,,,40.16,"83,530",1.7,18.83,24.15,34.12,48.83,70.15,"39,170","50,230","70,980","101,570","145,900",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-4090,Miscellaneous Media and Communication Equipment Workers,broad,"13,020",9.9,,,,,37.67,"78,350",2.4,17.15,23.31,32.30,49.35,64.26,"35,670","48,490","67,190","102,650","133,650",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-4099,"Media and Communication Equipment Workers, All Other",detailed,"13,020",9.9,,,,,37.67,"78,350",2.4,17.15,23.31,32.30,49.35,64.26,"35,670","48,490","67,190","102,650","133,650",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-0000,Healthcare Practitioners and Technical Occupations,major,"9,592,690",0.2,,,,,50.59,"105,220",0.5,21.13,29.66,39.95,56.92,81.37,"43,940","61,680","83,090","118,400","169,250",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-1000,Healthcare Diagnosing or Treating Practitioners,minor,"6,338,160",0.2,,,,,61.80,"128,550",0.6,31.81,38.54,48.74,64.76,102.34,"66,160","80,170","101,370","134,700","212,870",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-1010,Chiropractors,broad,"37,630",2.9,,,,,44.15,"91,830",1.8,21.53,28.52,37.98,50.00,72.11,"44,780","59,320","79,000","104,000","149,990",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-1011,Chiropractors,detailed,"37,630",2.9,,,,,44.15,"91,830",1.8,21.53,28.52,37.98,50.00,72.11,"44,780","59,320","79,000","104,000","149,990",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-1020,Dentists,broad,"130,620",2.1,,,,,99.88,"207,750",1.6,40.74,61.37,86.16,#,#,"84,740","127,660","179,210",#,#,,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-1021,"Dentists, General",detailed,"113,490",2.5,,,,,94.28,"196,100",1.5,40.32,60.62,83.07,105.95,#,"83,860","126,090","172,790","220,380",#,,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-1022,Oral and Maxillofacial Surgeons,detailed,"5,330",15.3,,,,,173.19,"360,240",11.7,39.89,113.84,#,#,#,"82,960","236,780",#,#,#,,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-1023,Orthodontists,detailed,"5,150",18.7,,,,,122.41,"254,620",4.2,47.38,66.02,#,#,#,"98,560","137,320",#,#,#,,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-1024,Prosthodontists,detailed,760,36.3,,,,,124.36,"258,660",5.7,46.81,111.54,#,#,#,"97,370","232,000",#,#,#,,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-1029,"Dentists, All Other Specialists",detailed,"5,900",10.7,,,,,118.52,"246,530",8.5,36.23,83.07,108.54,#,#,"75,360","172,780","225,770",#,#,,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-1030,Dietitians and Nutritionists,broad,"76,570",1.9,,,,,35.95,"74,770",0.5,23.48,29.45,35.50,40.96,48.92,"48,830","61,260","73,850","85,200","101,760",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-1031,Dietitians and Nutritionists,detailed,"76,570",1.9,,,,,35.95,"74,770",0.5,23.48,29.45,35.50,40.96,48.92,"48,830","61,260","73,850","85,200","101,760",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-1040,Optometrists,broad,"41,890",2.7,,,,,67.76,"140,940",1.3,33.68,49.67,64.82,78.71,97.70,"70,060","103,310","134,830","163,710","203,210",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-1041,Optometrists,detailed,"41,890",2.7,,,,,67.76,"140,940",1.3,33.68,49.67,64.82,78.71,97.70,"70,060","103,310","134,830","163,710","203,210",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-1050,Pharmacists,broad,"328,870",0.9,,,,,65.97,"137,210",0.3,41.80,61.18,66.10,76.26,82.71,"86,930","127,250","137,480","158,620","172,040",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-1051,Pharmacists,detailed,"328,870",0.9,,,,,65.97,"137,210",0.3,41.80,61.18,66.10,76.26,82.71,"86,930","127,250","137,480","158,620","172,040",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-1070,Physician Assistants,broad,"155,540",2.1,,,,,65.82,"136,900",0.6,45.79,54.70,64.07,77.00,87.60,"95,240","113,770","133,260","160,160","182,200",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-1071,Physician Assistants,detailed,"155,540",2.1,,,,,65.82,"136,900",0.6,45.79,54.70,64.07,77.00,87.60,"95,240","113,770","133,260","160,160","182,200",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-1080,Podiatrists,broad,"9,520",7.0,,,,,78.83,"163,960",3.0,27.65,43.81,73.46,104.79,#,"57,500","91,130","152,800","217,960",#,,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-1081,Podiatrists,detailed,"9,520",7.0,,,,,78.83,"163,960",3.0,27.65,43.81,73.46,104.79,#,"57,500","91,130","152,800","217,960",#,,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-1120,Therapists,broad,"777,300",0.6,,,,,45.78,"95,220",0.3,29.71,37.11,45.68,52.23,62.53,"61,810","77,190","95,010","108,640","130,070",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-1122,Occupational Therapists,detailed,"152,280",1.1,,,,,47.23,"98,240",0.4,32.25,38.70,47.28,53.11,62.42,"67,090","80,490","98,340","110,460","129,830",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-1123,Physical Therapists,detailed,"248,630",1.1,,,,,49.23,"102,400",0.5,35.78,40.13,48.57,56.34,63.70,"74,420","83,470","101,020","117,190","132,500",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-1124,Radiation Therapists,detailed,"18,700",6.7,,,,,53.28,"110,820",1.0,37.43,41.60,49.03,57.87,68.05,"77,860","86,520","101,990","120,360","141,550",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-1125,Recreational Therapists,detailed,"15,060",2.0,,,,,31.42,"65,350",2.2,19.00,23.19,28.98,37.35,46.44,"39,520","48,230","60,280","77,680","96,600",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-1126,Respiratory Therapists,detailed,"136,420",1.3,,,,,40.51,"84,260",0.4,29.76,32.89,38.68,45.93,52.32,"61,900","68,410","80,450","95,530","108,820",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-1127,Speech-Language Pathologists,detailed,"178,790",1.2,,,,,46.08,"95,840",0.5,29.08,36.21,45.87,54.09,63.87,"60,480","75,310","95,410","112,510","132,850",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-1128,Exercise Physiologists,detailed,"8,110",5.7,,,,,28.66,"59,620",1.7,19.68,23.39,27.96,31.46,38.38,"40,930","48,650","58,160","65,430","79,830",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-1129,"Therapists, All Other",detailed,"19,320",5.2,,,,,35.48,"73,800",1.9,18.67,23.80,31.26,40.87,57.71,"38,840","49,510","65,010","85,010","120,050",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-1130,Veterinarians,broad,"80,630",1.2,,,,,67.44,"140,270",1.5,33.82,47.32,60.34,77.70,102.35,"70,350","98,420","125,510","161,610","212,890",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-1131,Veterinarians,detailed,"80,630",1.2,,,,,67.44,"140,270",1.5,33.82,47.32,60.34,77.70,102.35,"70,350","98,420","125,510","161,610","212,890",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-1140,Registered Nurses,broad,"3,282,010",0.2,,,,,47.32,"98,430",0.2,31.75,37.79,45.00,51.90,65.06,"66,030","78,610","93,600","107,960","135,320",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-1141,Registered Nurses,detailed,"3,282,010",0.2,,,,,47.32,"98,430",0.2,31.75,37.79,45.00,51.90,65.06,"66,030","78,610","93,600","107,960","135,320",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-1150,Nurse Anesthetists,broad,"50,350",5.1,,,,,111.39,"231,700",1.6,65.98,89.96,107.31,#,#,"137,230","187,110","223,210",#,#,,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-1151,Nurse Anesthetists,detailed,"50,350",5.1,,,,,111.39,"231,700",1.6,65.98,89.96,107.31,#,#,"137,230","187,110","223,210",#,#,,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-1160,Nurse Midwives,broad,"8,280",6.5,,,,,61.59,"128,110",1.6,35.90,50.13,61.92,70.44,85.11,"74,670","104,260","128,790","146,520","177,040",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-1161,Nurse Midwives,detailed,"8,280",6.5,,,,,61.59,"128,110",1.6,35.90,50.13,61.92,70.44,85.11,"74,670","104,260","128,790","146,520","177,040",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-1170,Nurse Practitioners,broad,"307,390",1.3,,,,,63.46,"132,000",0.5,47.10,52.86,62.12,71.91,81.71,"97,960","109,940","129,210","149,570","169,950",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-1171,Nurse Practitioners,detailed,"307,390",1.3,,,,,63.46,"132,000",0.5,47.10,52.86,62.12,71.91,81.71,"97,960","109,940","129,210","149,570","169,950",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-1180,Audiologists,broad,"14,730",5.8,,,,,45.83,"95,320",1.6,29.77,36.75,44.29,52.56,62.42,"61,930","76,440","92,120","109,330","129,830",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-1181,Audiologists,detailed,"14,730",5.8,,,,,45.83,"95,320",1.6,29.77,36.75,44.29,52.56,62.42,"61,930","76,440","92,120","109,330","129,830",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-1210,Physicians,broad,"727,050",1.0,,,,,130.92,"272,320",2.1,34.87,66.57,#,#,#,"72,540","138,460",#,#,#,,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-1211,Anesthesiologists,detailed,"41,890",7.9,,,,,161.85,"336,640",22.1,59.83,89.75,#,#,#,"124,450","186,680",#,#,#,,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-1212,Cardiologists,detailed,"18,020",10.5,,,,,207.93,"432,490",3.2,57.68,110.63,#,#,#,"119,970","230,100",#,#,#,,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-1213,Dermatologists,detailed,"10,080",11.6,,,,,167.22,"347,810",5.1,56.99,82.94,#,#,#,"118,540","172,510",#,#,#,,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-1214,Emergency Medicine Physicians,detailed,"33,680",6.4,,,,,154.19,"320,700",2.9,55.14,87.06,#,#,#,"114,680","181,070",#,#,#,,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-1215,Family Medicine Physicians,detailed,"107,950",3.1,,,,,123.47,"256,830",1.6,39.10,80.57,114.61,#,#,"81,330","167,580","238,380",#,#,,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-1216,General Internal Medicine Physicians,detailed,"66,640",4.1,,,,,126.31,"262,710",3.0,33.70,65.02,113.63,#,#,"70,100","135,240","236,350",#,#,,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-1217,Neurologists,detailed,"7,700",10.6,,,,,137.65,"286,310",4.0,40.14,67.77,#,#,#,"83,500","140,970",#,#,#,,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-1218,Obstetricians and Gynecologists,detailed,"19,900",5.7,,,,,135.16,"281,130",4.1,45.55,90.45,#,#,#,"94,750","188,130",#,#,#,,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-1221,"Pediatricians, General",detailed,"42,960",7.8,,,,,106.89,"222,340",4.5,46.27,76.69,101.03,#,#,"96,240","159,510","210,130",#,#,,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-1222,"Physicians, Pathologists",detailed,"11,800",9.1,,,,,127.89,"266,020",3.2,40.35,79.78,#,#,#,"83,930","165,940",#,#,#,,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-1223,Psychiatrists,detailed,"24,800",3.3,,,,,129.39,"269,120",4.1,37.19,67.93,#,#,#,"77,360","141,290",#,#,#,,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-1224,Radiologists,detailed,"26,290",7.0,,,,,172.99,"359,820",2.8,39.81,98.24,#,#,#,"82,810","204,330",#,#,#,,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-1229,"Physicians, All Other",detailed,"315,360",1.5,,,,,121.86,"253,470",0.9,32.15,45.71,#,#,#,"66,860","95,080",#,#,#,,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-1240,Surgeons,broad,"51,400",4.3,,,,,170.56,"354,760",3.4,39.36,86.70,#,#,#,"81,870","180,340",#,#,#,,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-1241,"Ophthalmologists, Except Pediatric",detailed,"12,110",8.1,,,,,144.95,"301,500",3.6,50.11,87.26,#,#,#,"104,240","181,490",#,#,#,,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-1242,"Orthopedic Surgeons, Except Pediatric",detailed,"14,160",11.2,,,,,175.51,"365,060",4.6,40.09,100.83,#,#,#,"83,390","209,730",#,#,#,,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-1243,Pediatric Surgeons,detailed,"1,050",23.4,,,,,216.74,"450,810",5.4,91.21,#,#,#,#,"189,720",#,#,#,#,,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-1249,"Surgeons, All Other",detailed,"24,080",10.5,,,,,178.50,"371,280",4.4,37.16,66.86,#,#,#,"77,290","139,070",#,#,#,,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-1290,Miscellaneous Healthcare Diagnosing or Treating Practitioners,broad,"258,380",1.5,,,,,47.07,"97,910",1.4,31.11,38.40,45.64,50.60,60.98,"64,720","79,880","94,920","105,250","126,840",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-1291,Acupuncturists,detailed,"8,440",19.5,,,,,43.15,"89,750",3.4,20.11,26.00,37.57,51.50,76.22,"41,840","54,090","78,140","107,120","158,540",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-1292,Dental Hygienists,detailed,"219,070",2.1,,,,,45.14,"93,890",1.6,31.96,38.49,45.32,49.48,57.72,"66,470","80,060","94,260","102,920","120,060",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-1299,"Healthcare Diagnosing or Treating Practitioners, All Other",detailed,"30,870",3.2,,,,,61.86,"128,680",1.8,31.35,40.07,54.68,77.57,93.27,"65,210","83,350","113,730","161,350","194,000",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-2000,Health Technologists and Technicians,minor,"3,124,620",0.3,,,,,28.51,"59,310",0.2,17.49,20.50,26.09,34.38,42.09,"36,380","42,650","54,270","71,510","87,540",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-2010,Clinical Laboratory Technologists and Technicians,broad,"343,040",1.0,,,,,31.41,"65,320",0.3,18.28,22.39,29.75,38.46,47.11,"38,020","46,580","61,890","80,010","97,990",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-2010,Clinical Laboratory Technologists and Technicians,detailed,"343,040",1.0,,,,,31.41,"65,320",0.3,18.28,22.39,29.75,38.46,47.11,"38,020","46,580","61,890","80,010","97,990",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-2030,Diagnostic Related Technologists and Technicians,broad,"433,560",0.8,,,,,40.27,"83,760",0.3,24.41,31.06,38.78,47.67,56.97,"50,760","64,600","80,660","99,150","118,500",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-2031,Cardiovascular Technologists and Technicians,detailed,"61,180",3.3,,,,,35.04,"72,890",1.2,18.22,22.34,32.34,43.96,52.36,"37,890","46,470","67,260","91,430","108,900",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-2032,Diagnostic Medical Sonographers,detailed,"86,460",1.6,,,,,44.49,"92,550",0.4,31.13,37.54,42.95,49.82,59.22,"64,760","78,080","89,340","103,630","123,170",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-2033,Nuclear Medicine Technologists,detailed,"16,960",1.8,,,,,47.93,"99,690",0.5,36.33,39.91,46.64,52.02,61.58,"75,570","83,020","97,020","108,190","128,090",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-2034,Radiologic Technologists and Technicians,detailed,"223,460",0.7,,,,,38.35,"79,760",0.3,25.18,30.24,37.34,45.01,51.44,"52,360","62,910","77,660","93,610","106,990",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-2035,Magnetic Resonance Imaging Technologists,detailed,"41,530",1.8,,,,,43.76,"91,020",0.4,31.21,37.57,42.40,49.25,58.37,"64,910","78,150","88,180","102,440","121,420",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-2036,Medical Dosimetrists,detailed,"3,970",7.9,,,,,67.99,"141,420",1.4,49.88,60.39,66.40,75.88,84.79,"103,760","125,600","138,110","157,840","176,360",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-2040,Emergency Medical Technicians and Paramedics,broad,"277,520",1.0,,,,,24.26,"50,460",0.3,16.25,18.39,22.28,28.26,35.94,"33,790","38,240","46,350","58,770","74,760",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-2042,Emergency Medical Technicians,detailed,"177,980",1.2,,,,,21.54,"44,790",0.3,15.10,17.66,19.88,23.16,29.22,"31,410","36,730","41,340","48,160","60,780",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-2043,Paramedics,detailed,"99,530",1.2,,,,,29.14,"60,610",0.5,19.29,23.04,28.08,32.90,39.63,"40,130","47,920","58,410","68,420","82,420",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-2050,Health Practitioner Support Technologists and Technicians,broad,"975,890",0.6,,,,,22.77,"47,370",0.2,16.70,17.91,21.64,24.86,31.08,"34,730","37,250","45,010","51,710","64,650",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-2051,Dietetic Technicians,detailed,"29,950",2.9,,,,,19.02,"39,560",0.7,13.60,15.61,17.81,21.29,25.69,"28,280","32,460","37,040","44,290","53,440",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-2052,Pharmacy Technicians,detailed,"487,920",0.7,,,,,21.54,"44,800",0.2,16.88,17.75,20.90,23.36,28.58,"35,100","36,920","43,460","48,580","59,450",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-2053,Psychiatric Technicians,detailed,"136,300",2.0,,,,,21.64,"45,000",0.4,15.86,17.87,20.47,23.51,28.92,"32,980","37,170","42,590","48,910","60,150",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-2055,Surgical Technologists,detailed,"113,890",1.3,,,,,31.64,"65,810",0.3,20.81,24.87,30.21,37.09,43.61,"43,290","51,740","62,830","77,140","90,700",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-2056,Veterinary Technologists and Technicians,detailed,"131,320",1.5,,,,,22.25,"46,280",0.4,15.44,17.97,22.11,24.50,29.27,"32,120","37,390","45,980","50,960","60,880",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-2057,Ophthalmic Medical Technicians,detailed,"76,520",3.9,,,,,21.81,"45,360",0.6,16.45,17.84,21.19,23.91,29.24,"34,210","37,100","44,080","49,730","60,810",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-2060,Licensed Practical and Licensed Vocational Nurses,broad,"632,430",0.8,,,,,30.84,"64,150",0.3,23.06,26.55,29.97,35.17,38.71,"47,960","55,220","62,340","73,160","80,510",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-2061,Licensed Practical and Licensed Vocational Nurses,detailed,"632,430",0.8,,,,,30.84,"64,150",0.3,23.06,26.55,29.97,35.17,38.71,"47,960","55,220","62,340","73,160","80,510",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-2070,Medical Records Specialists,broad,"187,910",1.0,,,,,26.91,"55,970",0.6,17.20,20.00,24.16,30.80,38.92,"35,780","41,600","50,250","64,070","80,950",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-2072,Medical Records Specialists,detailed,"187,910",1.0,,,,,26.91,"55,970",0.6,17.20,20.00,24.16,30.80,38.92,"35,780","41,600","50,250","64,070","80,950",,
